image,perturb,params,fg_iou,bg_iou,miou,fg_change(1-iou),bg_change(1-iou),miou_change(1-iou)
2010_000685.png,gaussian,gaussian_std10.0,0.188859,0.627391,0.408125,0.811141,0.372609,0.591875
2010_000788.png,gaussian,gaussian_std10.0,0.252424,0.714670,0.483547,0.747576,0.285330,0.516453
2010_000847.png,gaussian,gaussian_std10.0,0.233409,0.856888,0.545149,0.766591,0.143112,0.454851
2010_000907.png,gaussian,gaussian_std10.0,0.728960,0.935903,0.832432,0.271040,0.064097,0.167568
2010_000952.png,gaussian,gaussian_std10.0,0.364803,0.694347,0.529575,0.635197,0.305653,0.470425
2010_001011.png,gaussian,gaussian_std10.0,0.334919,0.698532,0.516726,0.665081,0.301468,0.483274
2010_001061.png,gaussian,gaussian_std10.0,0.176956,0.960272,0.568614,0.823044,0.039728,0.431386
2010_001124.png,gaussian,gaussian_std10.0,0.240707,0.907600,0.574154,0.759293,0.092400,0.425846
2010_001154.png,gaussian,gaussian_std10.0,0.331200,0.510324,0.420762,0.668800,0.489676,0.579238
2010_001195.png,gaussian,gaussian_std10.0,0.305631,0.901043,0.603337,0.694369,0.098957,0.396663
2010_001251.png,gaussian,gaussian_std10.0,0.675889,0.871301,0.773595,0.324111,0.128699,0.226405
2010_001256.png,gaussian,gaussian_std10.0,0.008587,0.951948,0.480267,0.991413,0.048052,0.519733
2010_001264.png,gaussian,gaussian_std10.0,0.212238,0.720397,0.466318,0.787762,0.279603,0.533682
2010_001279.png,gaussian,gaussian_std10.0,0.511142,0.928849,0.719996,0.488858,0.071151,0.280004
2010_001331.png,gaussian,gaussian_std10.0,0.444589,0.673417,0.559003,0.555411,0.326583,0.440997
2010_001386.png,gaussian,gaussian_std10.0,0.380112,0.740405,0.560258,0.619888,0.259595,0.439742
2010_001448.png,gaussian,gaussian_std10.0,0.647198,0.934827,0.791012,0.352802,0.065173,0.208988
2010_001522.png,gaussian,gaussian_std10.0,0.580753,0.819302,0.700028,0.419247,0.180698,0.299972
2010_001534.png,gaussian,gaussian_std10.0,0.261060,0.736504,0.498782,0.738940,0.263496,0.501218
2010_001577.png,gaussian,gaussian_std10.0,0.575401,0.893474,0.734437,0.424599,0.106526,0.265563
2010_001706.png,gaussian,gaussian_std10.0,0.259682,0.721092,0.490387,0.740318,0.278908,0.509613
2010_001773.png,gaussian,gaussian_std10.0,0.247905,0.679923,0.463914,0.752095,0.320077,0.536086
2010_001820.png,gaussian,gaussian_std10.0,0.324917,0.859805,0.592361,0.675083,0.140195,0.407639
2010_001849.png,gaussian,gaussian_std10.0,0.566367,0.700531,0.633449,0.433633,0.299469,0.366551
2010_001922.png,gaussian,gaussian_std10.0,0.361684,0.852112,0.606898,0.638316,0.147888,0.393102
2010_001944.png,gaussian,gaussian_std10.0,0.448232,0.675149,0.561690,0.551768,0.324851,0.438310
2010_002025.png,gaussian,gaussian_std10.0,0.680982,0.749777,0.715380,0.319018,0.250223,0.284620
2010_002054.png,gaussian,gaussian_std10.0,0.018273,0.959281,0.488777,0.981727,0.040719,0.511223
2010_002097.png,gaussian,gaussian_std10.0,0.606905,0.787914,0.697409,0.393095,0.212086,0.302591
2010_002154.png,gaussian,gaussian_std10.0,0.395554,0.650187,0.522870,0.604446,0.349813,0.477130
2010_002232.png,gaussian,gaussian_std10.0,0.081620,0.953843,0.517732,0.918380,0.046157,0.482268
2010_002271.png,gaussian,gaussian_std10.0,0.610691,0.828958,0.719825,0.389309,0.171042,0.280175
2010_002286.png,gaussian,gaussian_std10.0,0.178478,0.669612,0.424045,0.821522,0.330388,0.575955
2010_002310.png,gaussian,gaussian_std10.0,0.302927,0.957833,0.630380,0.697073,0.042167,0.369620
2010_002338.png,gaussian,gaussian_std10.0,0.887093,0.980638,0.933866,0.112907,0.019362,0.066134
2010_002348.png,gaussian,gaussian_std10.0,0.636102,0.652971,0.644537,0.363898,0.347029,0.355463
2010_002382.png,gaussian,gaussian_std10.0,0.329568,0.738930,0.534249,0.670432,0.261070,0.465751
2010_002387.png,gaussian,gaussian_std10.0,0.347593,0.761785,0.554689,0.652407,0.238215,0.445311
2010_002390.png,gaussian,gaussian_std10.0,0.297864,0.626998,0.462431,0.702136,0.373002,0.537569
2010_002450.png,gaussian,gaussian_std10.0,0.006418,0.986788,0.496603,0.993582,0.013212,0.503397
2010_002455.png,gaussian,gaussian_std10.0,0.657361,0.859039,0.758200,0.342639,0.140961,0.241800
2010_002531.png,gaussian,gaussian_std10.0,0.518231,0.624435,0.571333,0.481769,0.375565,0.428667
2010_002536.png,gaussian,gaussian_std10.0,0.446064,0.926585,0.686324,0.553936,0.073415,0.313676
2010_002551.png,gaussian,gaussian_std10.0,0.251066,0.694434,0.472750,0.748934,0.305566,0.527250
2010_002573.png,gaussian,gaussian_std10.0,0.306185,0.681523,0.493854,0.693815,0.318477,0.506146
2010_002786.png,gaussian,gaussian_std10.0,0.667672,0.709817,0.688745,0.332328,0.290183,0.311255
2010_002794.png,gaussian,gaussian_std10.0,0.398301,0.891522,0.644911,0.601699,0.108478,0.355089
2010_002868.png,gaussian,gaussian_std10.0,0.803730,0.836026,0.819878,0.196270,0.163974,0.180122
2010_002938.png,gaussian,gaussian_std10.0,0.135134,0.522181,0.328658,0.864866,0.477819,0.671342
2010_002988.png,gaussian,gaussian_std10.0,0.685367,0.944814,0.815090,0.314633,0.055186,0.184910
2010_003097.png,gaussian,gaussian_std10.0,0.031844,0.915285,0.473564,0.968156,0.084715,0.526436
2010_003127.png,gaussian,gaussian_std10.0,0.136062,0.857379,0.496720,0.863938,0.142621,0.503280
2010_003153.png,gaussian,gaussian_std10.0,0.565654,0.944051,0.754852,0.434346,0.055949,0.245148
2010_003170.png,gaussian,gaussian_std10.0,0.038388,0.849199,0.443793,0.961612,0.150801,0.556207
2010_003183.png,gaussian,gaussian_std10.0,0.193818,0.885948,0.539883,0.806182,0.114052,0.460117
2010_003187.png,gaussian,gaussian_std10.0,0.294864,0.626564,0.460714,0.705136,0.373436,0.539286
2010_003207.png,gaussian,gaussian_std10.0,0.265549,0.893249,0.579399,0.734451,0.106751,0.420601
2010_003250.png,gaussian,gaussian_std10.0,0.452899,0.743252,0.598076,0.547101,0.256748,0.401924
2010_003252.png,gaussian,gaussian_std10.0,0.331255,0.886431,0.608843,0.668745,0.113569,0.391157
2010_003269.png,gaussian,gaussian_std10.0,0.281147,0.747832,0.514490,0.718853,0.252168,0.485510
2010_003274.png,gaussian,gaussian_std10.0,0.327011,0.883640,0.605325,0.672989,0.116360,0.394675
2010_003342.png,gaussian,gaussian_std10.0,0.253142,0.846304,0.549723,0.746858,0.153696,0.450277
2010_003362.png,gaussian,gaussian_std10.0,0.121161,0.896611,0.508886,0.878839,0.103389,0.491114
2010_003402.png,gaussian,gaussian_std10.0,0.510755,0.696492,0.603624,0.489245,0.303508,0.396376
2010_003418.png,gaussian,gaussian_std10.0,0.277045,0.982345,0.629695,0.722955,0.017655,0.370305
2010_003529.png,gaussian,gaussian_std10.0,0.438070,0.871241,0.654655,0.561930,0.128759,0.345345
2010_003532.png,gaussian,gaussian_std10.0,0.350530,0.740339,0.545435,0.649470,0.259661,0.454565
2010_003547.png,gaussian,gaussian_std10.0,0.403570,0.865685,0.634627,0.596430,0.134315,0.365373
2010_003675.png,gaussian,gaussian_std10.0,0.240144,0.571418,0.405781,0.759856,0.428582,0.594219
2010_003771.png,gaussian,gaussian_std10.0,0.259748,0.838662,0.549205,0.740252,0.161338,0.450795
2010_003772.png,gaussian,gaussian_std10.0,0.297288,0.712270,0.504779,0.702712,0.287730,0.495221
2010_003798.png,gaussian,gaussian_std10.0,0.505293,0.928603,0.716948,0.494707,0.071397,0.283052
2010_003799.png,gaussian,gaussian_std10.0,0.430634,0.876035,0.653335,0.569366,0.123965,0.346665
2010_003813.png,gaussian,gaussian_std10.0,0.805334,0.886759,0.846046,0.194666,0.113241,0.153954
2010_003887.png,gaussian,gaussian_std10.0,0.098679,0.887615,0.493147,0.901321,0.112385,0.506853
2010_003899.png,gaussian,gaussian_std10.0,0.667824,0.927489,0.797656,0.332176,0.072511,0.202344
2010_003911.png,gaussian,gaussian_std10.0,0.661996,0.994801,0.828399,0.338004,0.005199,0.171601
2010_003956.png,gaussian,gaussian_std10.0,0.196188,0.856099,0.526144,0.803812,0.143901,0.473856
2010_003974.png,gaussian,gaussian_std10.0,0.455720,0.766580,0.611150,0.544280,0.233420,0.388850
2010_004005.png,gaussian,gaussian_std10.0,0.595664,0.894218,0.744941,0.404336,0.105782,0.255059
2010_004041.png,gaussian,gaussian_std10.0,0.518313,0.922404,0.720358,0.481687,0.077596,0.279642
2010_004063.png,gaussian,gaussian_std10.0,0.000000,0.999749,0.499875,1.000000,0.000251,0.500125
2010_004074.png,gaussian,gaussian_std10.0,0.304926,0.696300,0.500613,0.695074,0.303700,0.499387
2010_004120.png,gaussian,gaussian_std10.0,0.227108,0.807967,0.517537,0.772892,0.192033,0.482463
2010_004226.png,gaussian,gaussian_std10.0,0.023046,0.854124,0.438585,0.976954,0.145876,0.561415
2010_004258.png,gaussian,gaussian_std10.0,0.424720,0.919973,0.672346,0.575280,0.080027,0.327654
2010_004322.png,gaussian,gaussian_std10.0,0.109064,0.756187,0.432626,0.890936,0.243813,0.567374
