image,perturb,params,fg_iou,bg_iou,miou,fg_change(1-iou),bg_change(1-iou),miou_change(1-iou)
2010_000685.png,rotation,rotation_deg60.0,0.475979,0.686938,0.581459,0.524021,0.313062,0.418541
2010_000788.png,rotation,rotation_deg60.0,0.369434,0.660073,0.514754,0.630566,0.339927,0.485246
2010_000847.png,rotation,rotation_deg60.0,0.246532,0.816371,0.531451,0.753468,0.183629,0.468549
2010_000907.png,rotation,rotation_deg60.0,0.502210,0.861749,0.681980,0.497790,0.138251,0.318020
2010_000952.png,rotation,rotation_deg60.0,0.337083,0.623633,0.480358,0.662917,0.376367,0.519642
2010_001011.png,rotation,rotation_deg60.0,0.370665,0.618631,0.494648,0.629335,0.381369,0.505352
2010_001061.png,rotation,rotation_deg60.0,0.141070,0.946803,0.543937,0.858930,0.053197,0.456063
2010_001124.png,rotation,rotation_deg60.0,0.272033,0.884420,0.578226,0.727967,0.115580,0.421774
2010_001154.png,rotation,rotation_deg60.0,0.506104,0.537141,0.521622,0.493896,0.462859,0.478378
2010_001195.png,rotation,rotation_deg60.0,0.150878,0.833334,0.492106,0.849122,0.166666,0.507894
2010_001251.png,rotation,rotation_deg60.0,0.403792,0.719171,0.561481,0.596208,0.280829,0.438519
2010_001256.png,rotation,rotation_deg60.0,0.206855,0.950243,0.578549,0.793145,0.049757,0.421451
2010_001264.png,rotation,rotation_deg60.0,0.747970,0.886166,0.817068,0.252030,0.113834,0.182932
2010_001279.png,rotation,rotation_deg60.0,0.287655,0.861502,0.574578,0.712345,0.138498,0.425422
2010_001331.png,rotation,rotation_deg60.0,0.573079,0.706301,0.639690,0.426921,0.293699,0.360310
2010_001386.png,rotation,rotation_deg60.0,0.298508,0.627353,0.462931,0.701492,0.372647,0.537069
2010_001448.png,rotation,rotation_deg60.0,0.270027,0.846106,0.558066,0.729973,0.153894,0.441934
2010_001522.png,rotation,rotation_deg60.0,0.615398,0.819797,0.717598,0.384602,0.180203,0.282402
2010_001534.png,rotation,rotation_deg60.0,0.339424,0.713805,0.526614,0.660576,0.286195,0.473386
2010_001577.png,rotation,rotation_deg60.0,0.221502,0.754670,0.488086,0.778498,0.245330,0.511914
2010_001706.png,rotation,rotation_deg60.0,0.413498,0.737068,0.575283,0.586502,0.262932,0.424717
2010_001773.png,rotation,rotation_deg60.0,0.457678,0.684640,0.571159,0.542322,0.315360,0.428841
2010_001820.png,rotation,rotation_deg60.0,0.357818,0.839199,0.598508,0.642182,0.160801,0.401492
2010_001849.png,rotation,rotation_deg60.0,0.749151,0.800682,0.774917,0.250849,0.199318,0.225083
2010_001922.png,rotation,rotation_deg60.0,0.253132,0.744660,0.498896,0.746868,0.255340,0.501104
2010_001944.png,rotation,rotation_deg60.0,0.802710,0.838467,0.820588,0.197290,0.161533,0.179412
2010_002025.png,rotation,rotation_deg60.0,0.517488,0.629869,0.573678,0.482512,0.370131,0.426322
2010_002054.png,rotation,rotation_deg60.0,0.039608,0.953356,0.496482,0.960392,0.046644,0.503518
2010_002097.png,rotation,rotation_deg60.0,0.499704,0.686631,0.593167,0.500296,0.313369,0.406833
2010_002154.png,rotation,rotation_deg60.0,0.567248,0.670239,0.618744,0.432752,0.329761,0.381256
2010_002232.png,rotation,rotation_deg60.0,0.037907,0.931185,0.484546,0.962093,0.068815,0.515454
2010_002271.png,rotation,rotation_deg60.0,0.621125,0.819068,0.720096,0.378875,0.180932,0.279904
2010_002286.png,rotation,rotation_deg60.0,0.214074,0.634753,0.424414,0.785926,0.365247,0.575586
2010_002310.png,rotation,rotation_deg60.0,0.110395,0.941385,0.525890,0.889605,0.058615,0.474110
2010_002338.png,rotation,rotation_deg60.0,0.254975,0.831936,0.543456,0.745025,0.168064,0.456544
2010_002348.png,rotation,rotation_deg60.0,0.512195,0.578310,0.545252,0.487805,0.421690,0.454748
2010_002382.png,rotation,rotation_deg60.0,0.300122,0.619434,0.459778,0.699878,0.380566,0.540222
2010_002387.png,rotation,rotation_deg60.0,0.312040,0.681280,0.496660,0.687960,0.318720,0.503340
2010_002390.png,rotation,rotation_deg60.0,0.610847,0.719842,0.665345,0.389153,0.280158,0.334655
