image,perturb,params,fg_iou,bg_iou,miou,fg_change(1-iou),bg_change(1-iou),miou_change(1-iou)
2010_000685.png,rotation,rotation_deg15.0,0.591813,0.769274,0.680543,0.408187,0.230726,0.319457
2010_000788.png,rotation,rotation_deg15.0,0.597021,0.821364,0.709192,0.402979,0.178636,0.290808
2010_000847.png,rotation,rotation_deg15.0,0.446214,0.885534,0.665874,0.553786,0.114466,0.334126
2010_000907.png,rotation,rotation_deg15.0,0.790939,0.945569,0.868254,0.209061,0.054431,0.131746
2010_000952.png,rotation,rotation_deg15.0,0.420750,0.671500,0.546125,0.579250,0.328500,0.453875
2010_001011.png,rotation,rotation_deg15.0,0.519941,0.749949,0.634945,0.480059,0.250051,0.365055
2010_001061.png,rotation,rotation_deg15.0,0.500876,0.975077,0.737977,0.499124,0.024923,0.262023
2010_001124.png,rotation,rotation_deg15.0,0.366681,0.898326,0.632503,0.633319,0.101674,0.367497
2010_001154.png,rotation,rotation_deg15.0,0.621174,0.630640,0.625907,0.378826,0.369360,0.374093
2010_001195.png,rotation,rotation_deg15.0,0.437496,0.906554,0.672025,0.562504,0.093446,0.327975
2010_001251.png,rotation,rotation_deg15.0,0.653249,0.854102,0.753675,0.346751,0.145898,0.246325
2010_001256.png,rotation,rotation_deg15.0,0.156738,0.953549,0.555144,0.843262,0.046451,0.444856
2010_001264.png,rotation,rotation_deg15.0,0.744382,0.883159,0.813770,0.255618,0.116841,0.186230
2010_001279.png,rotation,rotation_deg15.0,0.519863,0.918943,0.719403,0.480137,0.081057,0.280597
2010_001331.png,rotation,rotation_deg15.0,0.554650,0.691164,0.622907,0.445350,0.308836,0.377093
2010_001386.png,rotation,rotation_deg15.0,0.431628,0.722609,0.577118,0.568372,0.277391,0.422882
2010_001448.png,rotation,rotation_deg15.0,0.602892,0.926940,0.764916,0.397108,0.073060,0.235084
2010_001522.png,rotation,rotation_deg15.0,0.563766,0.799840,0.681803,0.436234,0.200160,0.318197
2010_001534.png,rotation,rotation_deg15.0,0.530509,0.809680,0.670095,0.469491,0.190320,0.329905
2010_001577.png,rotation,rotation_deg15.0,0.479493,0.864135,0.671814,0.520507,0.135865,0.328186
2010_001706.png,rotation,rotation_deg15.0,0.479165,0.777369,0.628267,0.520835,0.222631,0.371733
2010_001773.png,rotation,rotation_deg15.0,0.454398,0.716817,0.585607,0.545602,0.283183,0.414393
2010_001820.png,rotation,rotation_deg15.0,0.525968,0.890057,0.708013,0.474032,0.109943,0.291987
2010_001849.png,rotation,rotation_deg15.0,0.667368,0.745111,0.706240,0.332632,0.254889,0.293760
2010_001922.png,rotation,rotation_deg15.0,0.530439,0.872294,0.701366,0.469561,0.127706,0.298634
2010_001944.png,rotation,rotation_deg15.0,0.805466,0.837782,0.821624,0.194534,0.162218,0.178376
2010_002025.png,rotation,rotation_deg15.0,0.589988,0.672388,0.631188,0.410012,0.327612,0.368812
2010_002054.png,rotation,rotation_deg15.0,0.134163,0.959686,0.546924,0.865837,0.040314,0.453076
2010_002097.png,rotation,rotation_deg15.0,0.515707,0.720447,0.618077,0.484293,0.279553,0.381923
2010_002154.png,rotation,rotation_deg15.0,0.539644,0.676477,0.608061,0.460356,0.323523,0.391939
2010_002232.png,rotation,rotation_deg15.0,0.539174,0.973479,0.756327,0.460826,0.026521,0.243673
2010_002271.png,rotation,rotation_deg15.0,0.606072,0.812846,0.709459,0.393928,0.187154,0.290541
2010_002286.png,rotation,rotation_deg15.0,0.401304,0.717444,0.559374,0.598696,0.282556,0.440626
2010_002310.png,rotation,rotation_deg15.0,0.147164,0.947323,0.547243,0.852836,0.052677,0.452757
2010_002338.png,rotation,rotation_deg15.0,0.630842,0.931851,0.781347,0.369158,0.068149,0.218653
2010_002348.png,rotation,rotation_deg15.0,0.633340,0.665115,0.649228,0.366660,0.334885,0.350772
2010_002382.png,rotation,rotation_deg15.0,0.674079,0.846581,0.760330,0.325921,0.153419,0.239670
2010_002387.png,rotation,rotation_deg15.0,0.491130,0.795800,0.643465,0.508870,0.204200,0.356535
2010_002390.png,rotation,rotation_deg15.0,0.558052,0.701367,0.629709,0.441948,0.298633,0.370291
2010_002450.png,rotation,rotation_deg15.0,0.000000,0.985840,0.492920,1.000000,0.014160,0.507080
2010_002455.png,rotation,rotation_deg15.0,0.464329,0.751484,0.607907,0.535671,0.248516,0.392093
2010_002531.png,rotation,rotation_deg15.0,0.342499,0.543501,0.443000,0.657501,0.456499,0.557000
2010_002536.png,rotation,rotation_deg15.0,0.450725,0.920387,0.685556,0.549275,0.079613,0.314444
2010_002551.png,rotation,rotation_deg15.0,0.680079,0.839808,0.759944,0.319921,0.160192,0.240056
2010_002573.png,rotation,rotation_deg15.0,0.497767,0.724368,0.611068,0.502233,0.275632,0.388932
2010_002786.png,rotation,rotation_deg15.0,0.714026,0.742273,0.728150,0.285974,0.257727,0.271850
2010_002794.png,rotation,rotation_deg15.0,0.718422,0.944656,0.831539,0.281578,0.055344,0.168461
2010_002868.png,rotation,rotation_deg15.0,0.839224,0.859225,0.849225,0.160776,0.140775,0.150775
2010_002938.png,rotation,rotation_deg15.0,0.217621,0.532625,0.375123,0.782379,0.467375,0.624877
2010_002988.png,rotation,rotation_deg15.0,0.684933,0.939604,0.812268,0.315067,0.060396,0.187732
2010_003097.png,rotation,rotation_deg15.0,0.244206,0.928654,0.586430,0.755794,0.071346,0.413570
2010_003127.png,rotation,rotation_deg15.0,0.458759,0.903167,0.680963,0.541241,0.096833,0.319037
2010_003153.png,rotation,rotation_deg15.0,0.673561,0.956123,0.814842,0.326439,0.043877,0.185158
2010_003170.png,rotation,rotation_deg15.0,0.266542,0.851720,0.559131,0.733458,0.148280,0.440869
2010_003183.png,rotation,rotation_deg15.0,0.391679,0.907978,0.649829,0.608321,0.092022,0.350171
2010_003187.png,rotation,rotation_deg15.0,0.481579,0.694850,0.588215,0.518421,0.305150,0.411785
2010_003207.png,rotation,rotation_deg15.0,0.321107,0.891333,0.606220,0.678893,0.108667,0.393780
2010_003250.png,rotation,rotation_deg15.0,0.476042,0.794936,0.635489,0.523958,0.205064,0.364511
2010_003252.png,rotation,rotation_deg15.0,0.263674,0.839411,0.551543,0.736326,0.160589,0.448457
2010_003269.png,rotation,rotation_deg15.0,0.438948,0.778354,0.608651,0.561052,0.221646,0.391349
2010_003274.png,rotation,rotation_deg15.0,0.530094,0.899751,0.714922,0.469906,0.100249,0.285078
2010_003342.png,rotation,rotation_deg15.0,0.414755,0.859508,0.637131,0.585245,0.140492,0.362869
2010_003362.png,rotation,rotation_deg15.0,0.330304,0.911830,0.621067,0.669696,0.088170,0.378933
2010_003402.png,rotation,rotation_deg15.0,0.674401,0.839836,0.757118,0.325599,0.160164,0.242882
2010_003418.png,rotation,rotation_deg15.0,0.050269,0.973563,0.511916,0.949731,0.026437,0.488084
2010_003529.png,rotation,rotation_deg15.0,0.296375,0.828021,0.562198,0.703625,0.171979,0.437802
2010_003532.png,rotation,rotation_deg15.0,0.664613,0.836718,0.750665,0.335387,0.163282,0.249335
2010_003547.png,rotation,rotation_deg15.0,0.422917,0.836159,0.629538,0.577083,0.163841,0.370462
2010_003675.png,rotation,rotation_deg15.0,0.661021,0.848070,0.754546,0.338979,0.151930,0.245454
2010_003771.png,rotation,rotation_deg15.0,0.528712,0.877642,0.703177,0.471288,0.122358,0.296823
2010_003772.png,rotation,rotation_deg15.0,0.548224,0.764730,0.656477,0.451776,0.235270,0.343523
