image,perturb,params,fg_iou,bg_iou,miou,fg_change(1-iou),bg_change(1-iou),miou_change(1-iou)
2010_000685.png,gaussian,gaussian_std10.0,0.347583,0.588569,0.468076,0.652417,0.411431,0.531924
2010_000788.png,gaussian,gaussian_std10.0,0.254766,0.674190,0.464478,0.745234,0.325810,0.535522
2010_000847.png,gaussian,gaussian_std10.0,0.242694,0.859166,0.550930,0.757306,0.140834,0.449070
2010_000907.png,gaussian,gaussian_std10.0,0.712747,0.928309,0.820528,0.287253,0.071691,0.179472
2010_000952.png,gaussian,gaussian_std10.0,0.501534,0.702921,0.602227,0.498466,0.297079,0.397773
2010_001011.png,gaussian,gaussian_std10.0,0.477241,0.627956,0.552599,0.522759,0.372044,0.447401
2010_001061.png,gaussian,gaussian_std10.0,0.182471,0.916438,0.549454,0.817529,0.083562,0.450546
2010_001124.png,gaussian,gaussian_std10.0,0.300084,0.869097,0.584591,0.699916,0.130903,0.415409
2010_001154.png,gaussian,gaussian_std10.0,0.531744,0.565965,0.548855,0.468256,0.434035,0.451145
2010_001195.png,gaussian,gaussian_std10.0,0.331028,0.871592,0.601310,0.668972,0.128408,0.398690
2010_001251.png,gaussian,gaussian_std10.0,0.685328,0.865358,0.775343,0.314672,0.134642,0.224657
2010_001256.png,gaussian,gaussian_std10.0,0.085135,0.898409,0.491772,0.914865,0.101591,0.508228
2010_001264.png,gaussian,gaussian_std10.0,0.258070,0.701813,0.479942,0.741930,0.298187,0.520058
2010_001279.png,gaussian,gaussian_std10.0,0.411183,0.839756,0.625469,0.588817,0.160244,0.374531
2010_001331.png,gaussian,gaussian_std10.0,0.270781,0.622217,0.446499,0.729219,0.377783,0.553501
2010_001386.png,gaussian,gaussian_std10.0,0.463168,0.770936,0.617052,0.536832,0.229064,0.382948
2010_001448.png,gaussian,gaussian_std10.0,0.561827,0.927453,0.744640,0.438173,0.072547,0.255360
2010_001522.png,gaussian,gaussian_std10.0,0.372536,0.791227,0.581881,0.627464,0.208773,0.418119
2010_001534.png,gaussian,gaussian_std10.0,0.434077,0.757716,0.595897,0.565923,0.242284,0.404103
2010_001577.png,gaussian,gaussian_std10.0,0.623180,0.900110,0.761645,0.376820,0.099890,0.238355
2010_001706.png,gaussian,gaussian_std10.0,0.366069,0.630321,0.498195,0.633931,0.369679,0.501805
2010_001773.png,gaussian,gaussian_std10.0,0.337202,0.654409,0.495805,0.662798,0.345591,0.504195
2010_001820.png,gaussian,gaussian_std10.0,0.487367,0.863982,0.675675,0.512633,0.136018,0.324325
2010_001849.png,gaussian,gaussian_std10.0,0.559390,0.668536,0.613963,0.440610,0.331464,0.386037
2010_001922.png,gaussian,gaussian_std10.0,0.275689,0.826167,0.550928,0.724311,0.173833,0.449072
2010_001944.png,gaussian,gaussian_std10.0,0.609516,0.678299,0.643908,0.390484,0.321701,0.356092
2010_002025.png,gaussian,gaussian_std10.0,0.712718,0.699439,0.706078,0.287282,0.300561,0.293922
2010_002054.png,gaussian,gaussian_std10.0,0.122490,0.789625,0.456057,0.877510,0.210375,0.543943
2010_002097.png,gaussian,gaussian_std10.0,0.505156,0.711437,0.608297,0.494844,0.288563,0.391703
2010_002154.png,gaussian,gaussian_std10.0,0.512453,0.668065,0.590259,0.487547,0.331935,0.409741
2010_002232.png,gaussian,gaussian_std10.0,0.107404,0.936446,0.521925,0.892596,0.063554,0.478075
2010_002271.png,gaussian,gaussian_std10.0,0.558028,0.804495,0.681261,0.441972,0.195505,0.318739
2010_002286.png,gaussian,gaussian_std10.0,0.250858,0.663363,0.457111,0.749142,0.336637,0.542889
