image,perturb,params,fg_iou,bg_iou,miou,fg_change(1-iou),bg_change(1-iou),miou_change(1-iou)
2010_000685.png,rotation,rotation_deg15.0,0.601663,0.689083,0.645373,0.398337,0.310917,0.354627
2010_000788.png,rotation,rotation_deg15.0,0.493286,0.749413,0.621349,0.506714,0.250587,0.378651
2010_000847.png,rotation,rotation_deg15.0,0.272976,0.850318,0.561647,0.727024,0.149682,0.438353
2010_000907.png,rotation,rotation_deg15.0,0.728596,0.926256,0.827426,0.271404,0.073744,0.172574
2010_000952.png,rotation,rotation_deg15.0,0.472422,0.668140,0.570281,0.527578,0.331860,0.429719
2010_001011.png,rotation,rotation_deg15.0,0.618664,0.693210,0.655937,0.381336,0.306790,0.344063
2010_001061.png,rotation,rotation_deg15.0,0.319242,0.925238,0.622240,0.680758,0.074762,0.377760
2010_001124.png,rotation,rotation_deg15.0,0.588989,0.908530,0.748760,0.411011,0.091470,0.251240
2010_001154.png,rotation,rotation_deg15.0,0.697886,0.665841,0.681864,0.302114,0.334159,0.318136
2010_001195.png,rotation,rotation_deg15.0,0.295660,0.848559,0.572110,0.704340,0.151441,0.427890
2010_001251.png,rotation,rotation_deg15.0,0.718131,0.873776,0.795953,0.281869,0.126224,0.204047
2010_001256.png,rotation,rotation_deg15.0,0.356986,0.923467,0.640227,0.643014,0.076533,0.359773
2010_001264.png,rotation,rotation_deg15.0,0.712466,0.853402,0.782934,0.287534,0.146598,0.217066
2010_001279.png,rotation,rotation_deg15.0,0.451624,0.835133,0.643379,0.548376,0.164867,0.356621
2010_001331.png,rotation,rotation_deg15.0,0.377574,0.646600,0.512087,0.622426,0.353400,0.487913
2010_001386.png,rotation,rotation_deg15.0,0.620002,0.825964,0.722983,0.379998,0.174036,0.277017
2010_001448.png,rotation,rotation_deg15.0,0.560253,0.924801,0.742527,0.439747,0.075199,0.257473
2010_001522.png,rotation,rotation_deg15.0,0.355701,0.782047,0.568874,0.644299,0.217953,0.431126
2010_001534.png,rotation,rotation_deg15.0,0.629598,0.832308,0.730953,0.370402,0.167692,0.269047
2010_001577.png,rotation,rotation_deg15.0,0.604894,0.891448,0.748171,0.395106,0.108552,0.251829
2010_001706.png,rotation,rotation_deg15.0,0.529854,0.679555,0.604704,0.470146,0.320445,0.395296
2010_001773.png,rotation,rotation_deg15.0,0.621609,0.752965,0.687287,0.378391,0.247035,0.312713
2010_001820.png,rotation,rotation_deg15.0,0.532269,0.865799,0.699034,0.467731,0.134201,0.300966
2010_001849.png,rotation,rotation_deg15.0,0.672267,0.718544,0.695405,0.327733,0.281456,0.304595
2010_001922.png,rotation,rotation_deg15.0,0.433542,0.819008,0.626275,0.566458,0.180992,0.373725
2010_001944.png,rotation,rotation_deg15.0,0.852409,0.841080,0.846745,0.147591,0.158920,0.153255
2010_002025.png,rotation,rotation_deg15.0,0.697330,0.675942,0.686636,0.302670,0.324058,0.313364
2010_002054.png,rotation,rotation_deg15.0,0.382214,0.830935,0.606574,0.617786,0.169065,0.393426
2010_002097.png,rotation,rotation_deg15.0,0.469537,0.706363,0.587950,0.530463,0.293637,0.412050
2010_002154.png,rotation,rotation_deg15.0,0.693371,0.735498,0.714434,0.306629,0.264502,0.285566
2010_002232.png,rotation,rotation_deg15.0,0.671488,0.973704,0.822596,0.328512,0.026296,0.177404
2010_002271.png,rotation,rotation_deg15.0,0.618227,0.818741,0.718484,0.381773,0.181259,0.281516
2010_002286.png,rotation,rotation_deg15.0,0.463096,0.733286,0.598191,0.536904,0.266714,0.401809
2010_002310.png,rotation,rotation_deg15.0,0.233018,0.955322,0.594170,0.766982,0.044678,0.405830
2010_002338.png,rotation,rotation_deg15.0,0.571356,0.909206,0.740281,0.428644,0.090794,0.259719
