image,perturb,params,fg_iou,bg_iou,miou,fg_change(1-iou),bg_change(1-iou),miou_change(1-iou)
2010_000685.png,rotation,rotation_deg5.0,0.643178,0.723721,0.683450,0.356822,0.276279,0.316550
2010_000788.png,rotation,rotation_deg5.0,0.493951,0.744381,0.619166,0.506049,0.255619,0.380834
2010_000847.png,rotation,rotation_deg5.0,0.344803,0.869782,0.607292,0.655197,0.130218,0.392708
2010_000907.png,rotation,rotation_deg5.0,0.821835,0.952702,0.887269,0.178165,0.047298,0.112731
2010_000952.png,rotation,rotation_deg5.0,0.594661,0.742318,0.668490,0.405339,0.257682,0.331510
2010_001011.png,rotation,rotation_deg5.0,0.626504,0.697203,0.661854,0.373496,0.302797,0.338146
2010_001061.png,rotation,rotation_deg5.0,0.397334,0.936441,0.666887,0.602666,0.063559,0.333113
2010_001124.png,rotation,rotation_deg5.0,0.515284,0.892368,0.703826,0.484716,0.107632,0.296174
2010_001154.png,rotation,rotation_deg5.0,0.736851,0.698299,0.717575,0.263149,0.301701,0.282425
2010_001195.png,rotation,rotation_deg5.0,0.434422,0.889141,0.661781,0.565578,0.110859,0.338219
2010_001251.png,rotation,rotation_deg5.0,0.736821,0.882196,0.809509,0.263179,0.117804,0.190491
2010_001256.png,rotation,rotation_deg5.0,0.420864,0.931169,0.676017,0.579136,0.068831,0.323983
2010_001264.png,rotation,rotation_deg5.0,0.737265,0.866949,0.802107,0.262735,0.133051,0.197893
2010_001279.png,rotation,rotation_deg5.0,0.577207,0.875642,0.726424,0.422793,0.124358,0.273576
2010_001331.png,rotation,rotation_deg5.0,0.437306,0.671080,0.554193,0.562694,0.328920,0.445807
2010_001386.png,rotation,rotation_deg5.0,0.600641,0.817865,0.709253,0.399359,0.182135,0.290747
2010_001448.png,rotation,rotation_deg5.0,0.585220,0.930336,0.757778,0.414780,0.069664,0.242222
2010_001522.png,rotation,rotation_deg5.0,0.412249,0.797184,0.604716,0.587751,0.202816,0.395284
2010_001534.png,rotation,rotation_deg5.0,0.555456,0.805497,0.680477,0.444544,0.194503,0.319523
2010_001577.png,rotation,rotation_deg5.0,0.613408,0.893676,0.753542,0.386592,0.106324,0.246458
2010_001706.png,rotation,rotation_deg5.0,0.573104,0.716138,0.644621,0.426896,0.283862,0.355379
2010_001773.png,rotation,rotation_deg5.0,0.684627,0.793335,0.738981,0.315373,0.206665,0.261019
2010_001820.png,rotation,rotation_deg5.0,0.534550,0.868176,0.701363,0.465450,0.131824,0.298637
2010_001849.png,rotation,rotation_deg5.0,0.751673,0.778545,0.765109,0.248327,0.221455,0.234891
2010_001922.png,rotation,rotation_deg5.0,0.523026,0.870131,0.696579,0.476974,0.129869,0.303421
2010_001944.png,rotation,rotation_deg5.0,0.873753,0.861666,0.867710,0.126247,0.138334,0.132290
2010_002025.png,rotation,rotation_deg5.0,0.767143,0.739027,0.753085,0.232857,0.260973,0.246915
2010_002054.png,rotation,rotation_deg5.0,0.445755,0.852583,0.649169,0.554245,0.147417,0.350831
2010_002097.png,rotation,rotation_deg5.0,0.543723,0.748152,0.645938,0.456277,0.251848,0.354062
2010_002154.png,rotation,rotation_deg5.0,0.769011,0.802183,0.785597,0.230989,0.197817,0.214403
2010_002232.png,rotation,rotation_deg5.0,0.576718,0.967264,0.771991,0.423282,0.032736,0.228009
2010_002271.png,rotation,rotation_deg5.0,0.626492,0.824675,0.725584,0.373508,0.175325,0.274416
2010_002286.png,rotation,rotation_deg5.0,0.464271,0.731773,0.598022,0.535729,0.268227,0.401978
2010_002310.png,rotation,rotation_deg5.0,0.310248,0.958830,0.634539,0.689752,0.041170,0.365461
2010_002338.png,rotation,rotation_deg5.0,0.822255,0.966553,0.894404,0.177745,0.033447,0.105596
2010_002348.png,rotation,rotation_deg5.0,0.849356,0.825594,0.837475,0.150644,0.174406,0.162525
2010_002382.png,rotation,rotation_deg5.0,0.584191,0.805041,0.694616,0.415809,0.194959,0.305384
2010_002387.png,rotation,rotation_deg5.0,0.533137,0.786718,0.659927,0.466863,0.213282,0.340073
2010_002390.png,rotation,rotation_deg5.0,0.631896,0.743822,0.687859,0.368104,0.256178,0.312141
2010_002450.png,rotation,rotation_deg5.0,0.076360,0.945957,0.511158,0.923640,0.054043,0.488842
2010_002455.png,rotation,rotation_deg5.0,0.742428,0.834559,0.788494,0.257572,0.165441,0.211506
2010_002531.png,rotation,rotation_deg5.0,0.764498,0.731098,0.747798,0.235502,0.268902,0.252202
2010_002536.png,rotation,rotation_deg5.0,0.452588,0.905889,0.679238,0.547412,0.094111,0.320762
2010_002551.png,rotation,rotation_deg5.0,0.552464,0.736639,0.644552,0.447536,0.263361,0.355448
2010_002573.png,rotation,rotation_deg5.0,0.492013,0.704952,0.598482,0.507987,0.295048,0.401518
2010_002786.png,rotation,rotation_deg5.0,0.699305,0.753428,0.726367,0.300695,0.246572,0.273633
2010_002794.png,rotation,rotation_deg5.0,0.739387,0.953531,0.846459,0.260613,0.046469,0.153541
