image,perturb,params,fg_iou,bg_iou,miou,fg_change(1-iou),bg_change(1-iou),miou_change(1-iou)
2010_000685.png,rotation,rotation_deg30.0,0.575736,0.662080,0.618908,0.424264,0.337920,0.381092
2010_000788.png,rotation,rotation_deg30.0,0.270070,0.656498,0.463284,0.729930,0.343502,0.536716
2010_000847.png,rotation,rotation_deg30.0,0.283416,0.824423,0.553920,0.716584,0.175577,0.446080
2010_000907.png,rotation,rotation_deg30.0,0.551666,0.872895,0.712280,0.448334,0.127105,0.287720
2010_000952.png,rotation,rotation_deg30.0,0.435713,0.635274,0.535494,0.564287,0.364726,0.464506
2010_001011.png,rotation,rotation_deg30.0,0.584983,0.670483,0.627733,0.415017,0.329517,0.372267
2010_001061.png,rotation,rotation_deg30.0,0.346221,0.926931,0.636576,0.653779,0.073069,0.363424
2010_001124.png,rotation,rotation_deg30.0,0.262734,0.819224,0.540979,0.737266,0.180776,0.459021
2010_001154.png,rotation,rotation_deg30.0,0.662129,0.632883,0.647506,0.337871,0.367117,0.352494
2010_001195.png,rotation,rotation_deg30.0,0.224694,0.826005,0.525349,0.775306,0.173995,0.474651
2010_001251.png,rotation,rotation_deg30.0,0.784790,0.901017,0.842903,0.215210,0.098983,0.157097
2010_001256.png,rotation,rotation_deg30.0,0.384959,0.922289,0.653624,0.615041,0.077711,0.346376
2010_001264.png,rotation,rotation_deg30.0,0.683404,0.837096,0.760250,0.316596,0.162904,0.239750
2010_001279.png,rotation,rotation_deg30.0,0.481983,0.846189,0.664086,0.518017,0.153811,0.335914
2010_001331.png,rotation,rotation_deg30.0,0.397466,0.638140,0.517803,0.602534,0.361860,0.482197
2010_001386.png,rotation,rotation_deg30.0,0.598310,0.816309,0.707309,0.401690,0.183691,0.292691
2010_001448.png,rotation,rotation_deg30.0,0.395530,0.894517,0.645024,0.604470,0.105483,0.354976
2010_001522.png,rotation,rotation_deg30.0,0.195263,0.724339,0.459801,0.804737,0.275661,0.540199
2010_001534.png,rotation,rotation_deg30.0,0.333054,0.702592,0.517823,0.666946,0.297408,0.482177
2010_001577.png,rotation,rotation_deg30.0,0.456513,0.845685,0.651099,0.543487,0.154315,0.348901
2010_001706.png,rotation,rotation_deg30.0,0.519052,0.666367,0.592709,0.480948,0.333633,0.407291
2010_001773.png,rotation,rotation_deg30.0,0.535890,0.674997,0.605443,0.464110,0.325003,0.394557
2010_001820.png,rotation,rotation_deg30.0,0.466432,0.849110,0.657771,0.533568,0.150890,0.342229
2010_001849.png,rotation,rotation_deg30.0,0.550612,0.625043,0.587828,0.449388,0.374957,0.412172
2010_001922.png,rotation,rotation_deg30.0,0.395264,0.787463,0.591364,0.604736,0.212537,0.408636
2010_001944.png,rotation,rotation_deg30.0,0.840352,0.831753,0.836052,0.159648,0.168247,0.163948
