image,perturb,params,fg_iou,bg_iou,miou,fg_change(1-iou),bg_change(1-iou),miou_change(1-iou)
2010_000685.png,gaussian,gaussian_std10.0,0.302814,0.572445,0.437629,0.697186,0.427555,0.562371
2010_000788.png,gaussian,gaussian_std10.0,0.268865,0.678099,0.473482,0.731135,0.321901,0.526518
2010_000847.png,gaussian,gaussian_std10.0,0.252188,0.860664,0.556426,0.747812,0.139336,0.443574
2010_000907.png,gaussian,gaussian_std10.0,0.721524,0.930350,0.825937,0.278476,0.069650,0.174063
2010_000952.png,gaussian,gaussian_std10.0,0.521102,0.710888,0.615995,0.478898,0.289112,0.384005
2010_001011.png,gaussian,gaussian_std10.0,0.520923,0.648134,0.584528,0.479077,0.351866,0.415472
2010_001061.png,gaussian,gaussian_std10.0,0.182098,0.916403,0.549251,0.817902,0.083597,0.450749
2010_001124.png,gaussian,gaussian_std10.0,0.288291,0.867176,0.577734,0.711709,0.132824,0.422266
2010_001154.png,gaussian,gaussian_std10.0,0.521840,0.560817,0.541328,0.478160,0.439183,0.458672
2010_001195.png,gaussian,gaussian_std10.0,0.331129,0.871456,0.601293,0.668871,0.128544,0.398707
2010_001251.png,gaussian,gaussian_std10.0,0.666199,0.858348,0.762274,0.333801,0.141652,0.237726
2010_001256.png,gaussian,gaussian_std10.0,0.061233,0.896030,0.478632,0.938767,0.103970,0.521368
2010_001264.png,gaussian,gaussian_std10.0,0.266500,0.704208,0.485354,0.733500,0.295792,0.514646
2010_001279.png,gaussian,gaussian_std10.0,0.418071,0.840716,0.629394,0.581929,0.159284,0.370606
2010_001331.png,gaussian,gaussian_std10.0,0.302093,0.632367,0.467230,0.697907,0.367633,0.532770
2010_001386.png,gaussian,gaussian_std10.0,0.486115,0.778435,0.632275,0.513885,0.221565,0.367725
2010_001448.png,gaussian,gaussian_std10.0,0.559855,0.927150,0.743502,0.440145,0.072850,0.256498
2010_001522.png,gaussian,gaussian_std10.0,0.380975,0.792842,0.586908,0.619025,0.207158,0.413092
2010_001534.png,gaussian,gaussian_std10.0,0.461663,0.764245,0.612954,0.538337,0.235755,0.387046
2010_001577.png,gaussian,gaussian_std10.0,0.610444,0.897162,0.753803,0.389556,0.102838,0.246197
2010_001706.png,gaussian,gaussian_std10.0,0.392441,0.639993,0.516217,0.607559,0.360007,0.483783
2010_001773.png,gaussian,gaussian_std10.0,0.342329,0.656124,0.499226,0.657671,0.343876,0.500774
2010_001820.png,gaussian,gaussian_std10.0,0.485227,0.863440,0.674333,0.514773,0.136560,0.325667
2010_001849.png,gaussian,gaussian_std10.0,0.580866,0.679491,0.630179,0.419134,0.320509,0.369821
2010_001922.png,gaussian,gaussian_std10.0,0.298235,0.830627,0.564431,0.701765,0.169373,0.435569
2010_001944.png,gaussian,gaussian_std10.0,0.598562,0.672356,0.635459,0.401438,0.327644,0.364541
2010_002025.png,gaussian,gaussian_std10.0,0.719737,0.704964,0.712350,0.280263,0.295036,0.287650
2010_002054.png,gaussian,gaussian_std10.0,0.119658,0.789104,0.454381,0.880342,0.210896,0.545619
2010_002097.png,gaussian,gaussian_std10.0,0.522549,0.721230,0.621890,0.477451,0.278770,0.378110
2010_002154.png,gaussian,gaussian_std10.0,0.538675,0.680213,0.609444,0.461325,0.319787,0.390556
2010_002232.png,gaussian,gaussian_std10.0,0.087327,0.935109,0.511218,0.912673,0.064891,0.488782
