image,perturb,params,fg_iou,bg_iou,miou,fg_change(1-iou),bg_change(1-iou),miou_change(1-iou)
2010_003274.png,rotation,rotation_deg60.0,0.325152,0.812794,0.568973,0.674848,0.187206,0.431027
2010_003342.png,rotation,rotation_deg60.0,0.344848,0.828518,0.586683,0.655152,0.171482,0.413317
2010_003362.png,rotation,rotation_deg60.0,0.507046,0.902267,0.704657,0.492954,0.097733,0.295343
2010_003402.png,rotation,rotation_deg60.0,0.326944,0.664845,0.495895,0.673056,0.335155,0.504105
2010_003418.png,rotation,rotation_deg60.0,0.342261,0.968043,0.655152,0.657739,0.031957,0.344848
2010_003529.png,rotation,rotation_deg60.0,0.253093,0.732822,0.492958,0.746907,0.267178,0.507042
2010_003532.png,rotation,rotation_deg60.0,0.486621,0.732568,0.609595,0.513379,0.267432,0.390405
2010_003547.png,rotation,rotation_deg60.0,0.241283,0.654291,0.447787,0.758717,0.345709,0.552213
2010_003675.png,rotation,rotation_deg60.0,0.327477,0.738046,0.532762,0.672523,0.261954,0.467238
2010_003771.png,rotation,rotation_deg60.0,0.497758,0.855198,0.676478,0.502242,0.144802,0.323522
2010_003772.png,rotation,rotation_deg60.0,0.608241,0.771700,0.689970,0.391759,0.228300,0.310030
2010_003798.png,rotation,rotation_deg60.0,0.382489,0.867340,0.624915,0.617511,0.132660,0.375085
2010_003799.png,rotation,rotation_deg60.0,0.290133,0.808623,0.549378,0.709867,0.191377,0.450622
2010_003813.png,rotation,rotation_deg60.0,0.535814,0.725681,0.630747,0.464186,0.274319,0.369253
2010_003887.png,rotation,rotation_deg60.0,0.202330,0.802151,0.502241,0.797670,0.197849,0.497759
2010_003899.png,rotation,rotation_deg60.0,0.320800,0.810318,0.565559,0.679200,0.189682,0.434441
2010_003911.png,rotation,rotation_deg60.0,0.000000,0.974805,0.487403,1.000000,0.025195,0.512597
2010_003956.png,rotation,rotation_deg60.0,0.204578,0.763921,0.484250,0.795422,0.236079,0.515750
2010_003974.png,rotation,rotation_deg60.0,0.748103,0.812133,0.780118,0.251897,0.187867,0.219882
2010_004005.png,rotation,rotation_deg60.0,0.530252,0.829326,0.679789,0.469748,0.170674,0.320211
2010_004041.png,rotation,rotation_deg60.0,0.144875,0.790327,0.467601,0.855125,0.209673,0.532399
2010_004063.png,rotation,rotation_deg60.0,0.146104,0.992978,0.569541,0.853896,0.007022,0.430459
2010_004074.png,rotation,rotation_deg60.0,0.457702,0.679252,0.568477,0.542298,0.320748,0.431523
2010_004120.png,rotation,rotation_deg60.0,0.453571,0.798729,0.626150,0.546429,0.201271,0.373850
2010_004226.png,rotation,rotation_deg60.0,0.388522,0.675766,0.532144,0.611478,0.324234,0.467856
2010_004258.png,rotation,rotation_deg60.0,0.547500,0.914164,0.730832,0.452500,0.085836,0.269168
2010_004322.png,rotation,rotation_deg60.0,0.363977,0.748180,0.556078,0.636023,0.251820,0.443922
2010_004355.png,rotation,rotation_deg60.0,0.644142,0.857644,0.750893,0.355858,0.142356,0.249107
2010_004369.png,rotation,rotation_deg60.0,0.369071,0.895986,0.632529,0.630929,0.104014,0.367471
2010_004382.png,rotation,rotation_deg60.0,0.463129,0.727102,0.595115,0.536871,0.272898,0.404885
2010_004419.png,rotation,rotation_deg60.0,0.153226,0.791181,0.472204,0.846774,0.208819,0.527796
2010_004450.png,rotation,rotation_deg60.0,0.599118,0.581728,0.590423,0.400882,0.418272,0.409577
2010_004519.png,rotation,rotation_deg60.0,0.477630,0.765033,0.621332,0.522370,0.234967,0.378668
2010_004543.png,rotation,rotation_deg60.0,0.155787,0.840377,0.498082,0.844213,0.159623,0.501918
2010_004598.png,rotation,rotation_deg60.0,0.527875,0.994958,0.761417,0.472125,0.005042,0.238583
