image,perturb,params,fg_iou,bg_iou,miou,fg_change(1-iou),bg_change(1-iou),miou_change(1-iou)
2010_000685.png,rotation,rotation_deg15.0,0.657418,0.731189,0.694304,0.342582,0.268811,0.305696
2010_000788.png,rotation,rotation_deg15.0,0.445366,0.727293,0.586329,0.554634,0.272707,0.413671
2010_000847.png,rotation,rotation_deg15.0,0.371785,0.870406,0.621095,0.628215,0.129594,0.378905
2010_000907.png,rotation,rotation_deg15.0,0.815837,0.950500,0.883169,0.184163,0.049500,0.116831
2010_000952.png,rotation,rotation_deg15.0,0.499071,0.681653,0.590362,0.500929,0.318347,0.409638
2010_001011.png,rotation,rotation_deg15.0,0.598527,0.674278,0.636403,0.401473,0.325722,0.363597
2010_001061.png,rotation,rotation_deg15.0,0.395236,0.935359,0.665297,0.604764,0.064641,0.334703
2010_001124.png,rotation,rotation_deg15.0,0.381782,0.854342,0.618062,0.618218,0.145658,0.381938
2010_001154.png,rotation,rotation_deg15.0,0.699896,0.662617,0.681256,0.300104,0.337383,0.318744
2010_001195.png,rotation,rotation_deg15.0,0.340038,0.862864,0.601451,0.659962,0.137136,0.398549
2010_001251.png,rotation,rotation_deg15.0,0.686793,0.858944,0.772869,0.313207,0.141056,0.227131
2010_001256.png,rotation,rotation_deg15.0,0.360015,0.923871,0.641943,0.639985,0.076129,0.358057
2010_001264.png,rotation,rotation_deg15.0,0.662170,0.829909,0.746040,0.337830,0.170091,0.253960
2010_001279.png,rotation,rotation_deg15.0,0.466285,0.843467,0.654876,0.533715,0.156533,0.345124
2010_001331.png,rotation,rotation_deg15.0,0.425264,0.667418,0.546341,0.574736,0.332582,0.453659
2010_001386.png,rotation,rotation_deg15.0,0.519903,0.774366,0.647135,0.480097,0.225634,0.352865
2010_001448.png,rotation,rotation_deg15.0,0.450148,0.903525,0.676836,0.549852,0.096475,0.323164
2010_001522.png,rotation,rotation_deg15.0,0.361604,0.777963,0.569783,0.638396,0.222037,0.430217
2010_001534.png,rotation,rotation_deg15.0,0.560607,0.809588,0.685098,0.439393,0.190412,0.314902
2010_001577.png,rotation,rotation_deg15.0,0.493957,0.853787,0.673872,0.506043,0.146213,0.326128
2010_001706.png,rotation,rotation_deg15.0,0.581512,0.717916,0.649714,0.418488,0.282084,0.350286
2010_001773.png,rotation,rotation_deg15.0,0.651022,0.771989,0.711505,0.348978,0.228011,0.288495
2010_001820.png,rotation,rotation_deg15.0,0.458130,0.845438,0.651784,0.541870,0.154562,0.348216
2010_001849.png,rotation,rotation_deg15.0,0.632308,0.694991,0.663650,0.367692,0.305009,0.336350
2010_001922.png,rotation,rotation_deg15.0,0.363834,0.824737,0.594285,0.636166,0.175263,0.405715
2010_001944.png,rotation,rotation_deg15.0,0.861171,0.849303,0.855237,0.138829,0.150697,0.144763
2010_002025.png,rotation,rotation_deg15.0,0.700061,0.675017,0.687539,0.299939,0.324983,0.312461
2010_002054.png,rotation,rotation_deg15.0,0.478028,0.861592,0.669810,0.521972,0.138408,0.330190
2010_002097.png,rotation,rotation_deg15.0,0.459551,0.676306,0.567929,0.540449,0.323694,0.432071
2010_002154.png,rotation,rotation_deg15.0,0.717413,0.754110,0.735762,0.282587,0.245890,0.264238
2010_002232.png,rotation,rotation_deg15.0,0.663047,0.972432,0.817740,0.336953,0.027568,0.182260
2010_002271.png,rotation,rotation_deg15.0,0.542643,0.780902,0.661773,0.457357,0.219098,0.338227
2010_002286.png,rotation,rotation_deg15.0,0.359277,0.688246,0.523761,0.640723,0.311754,0.476239
2010_002310.png,rotation,rotation_deg15.0,0.275946,0.956656,0.616301,0.724054,0.043344,0.383699
2010_002338.png,rotation,rotation_deg15.0,0.617056,0.921189,0.769122,0.382944,0.078811,0.230878
2010_002348.png,rotation,rotation_deg15.0,0.787843,0.764236,0.776040,0.212157,0.235764,0.223960
2010_002382.png,rotation,rotation_deg15.0,0.542075,0.782763,0.662419,0.457925,0.217237,0.337581
2010_002387.png,rotation,rotation_deg15.0,0.498826,0.774196,0.636511,0.501174,0.225804,0.363489
2010_002390.png,rotation,rotation_deg15.0,0.546608,0.685632,0.616120,0.453392,0.314368,0.383880
2010_002450.png,rotation,rotation_deg15.0,0.027746,0.941593,0.484670,0.972254,0.058407,0.515330
2010_002455.png,rotation,rotation_deg15.0,0.646877,0.772505,0.709691,0.353123,0.227495,0.290309
2010_002531.png,rotation,rotation_deg15.0,0.679010,0.650394,0.664702,0.320990,0.349606,0.335298
2010_002536.png,rotation,rotation_deg15.0,0.353731,0.883074,0.618402,0.646269,0.116926,0.381598
2010_002551.png,rotation,rotation_deg15.0,0.516486,0.716939,0.616713,0.483514,0.283061,0.383287
2010_002573.png,rotation,rotation_deg15.0,0.519877,0.711140,0.615508,0.480123,0.288860,0.384492
2010_002786.png,rotation,rotation_deg15.0,0.608268,0.689879,0.649074,0.391732,0.310121,0.350926
2010_002794.png,rotation,rotation_deg15.0,0.633320,0.931973,0.782647,0.366680,0.068027,0.217353
